Year,Year_Level,LGA_KEY,LGA_DESC,INDICATOR_NUM_FULL,Numerator,Denominator,Indicator_Calc
2010,Year 7,24970,Monash (C),11.1,2476,2555,96.9%
2010,Year 7,25060,Moonee Valley (C),11.1,1583,1628,97.2%
2010,Year 7,25150,Moorabool (S),11.1,280,292,95.9%
2010,Year 7,25250,Moreland (C),11.1,1037,1116,92.9%
2010,Year 7,25340,Mornington Peninsula (S),11.1,1658,1709,97.0%
2010,Year 7,25430,Mount Alexander (S),11.1,118,122,96.7%
2010,Year 7,25490,Moyne (S),11.1,46,48,95.8%
2010,Year 7,25620,Murrindindi (S),11.1,110,115,95.7%
2010,Year 7,25710,Nillumbik (S),11.1,672,680,98.8%
2010,Year 7,25810,Northern Grampians (S),11.1,92,102,90.2%
2010,Year 7,25900,Port Phillip (C),11.1,301,321,93.8%
2010,Year 7,25990,Pyrenees (S),11.1,35,36,97.2%
2010,Year 7,26170,South Gippsland (S),11.1,385,394,97.7%
2010,Year 7,26260,Southern Grampians (S),11.1,244,262,93.1%
2010,Year 7,26350,Stonnington (C),11.1,1004,1009,99.5%
2010,Year 7,26430,Strathbogie (S),11.1,45,48,93.8%
2010,Year 7,26490,Surf Coast (S),11.1,43,45,95.6%
2010,Year 7,26610,Swan Hill (Rc),11.1,284,309,91.9%
2010,Year 7,26670,Towong (S),11.1,109,113,96.5%
2010,Year 7,26700,Wangaratta (Rc),11.1,362,377,96.0%
2010,Year 7,26730,Warrnambool (C),11.1,553,578,95.7%
2010,Year 7,26810,Wellington (S),11.1,533,563,94.7%
2010,Year 7,26890,West Wimmera (S),11.1,63,66,95.5%
2010,Year 7,26980,Whitehorse (C),11.1,1589,1627,97.7%
2010,Year 7,27070,Whittlesea (C),11.1,1367,1448,94.4%
2010,Year 7,27170,Wodonga (Rc),11.1,485,526,92.2%
2010,Year 7,27260,Wyndham (C),11.1,1875,2023,92.7%
2010,Year 7,27350,Yarra (C),11.1,643,653,98.5%
2010,Year 7,27450,Yarra Ranges (S),11.1,1872,1948,96.1%
2010,Year 7,27630,Yarriambiack (S),11.1,87,93,93.5%
2010,Year 9,20110,Alpine (S),11.1,117,127,92.1%
2010,Year 9,20260,Ararat (Rc),11.1,150,169,88.8%
2010,Year 9,20570,Ballarat (C),11.1,1402,1564,89.6%
2010,Year 9,20660,Banyule (C),11.1,1730,1832,94.4%
2010,Year 9,20740,Bass Coast (S),11.1,237,254,93.3%
2010,Year 9,20830,Baw Baw (S),11.1,710,755,94.0%
2010,Year 9,20910,Bayside (C),11.1,946,985,96.0%
2010,Year 9,21010,Benalla (Rc),11.1,159,169,94.1%
2010,Year 9,21110,Boroondara (C),11.1,2585,2637,98.0%
2010,Year 9,21180,Brimbank (C),11.1,1561,1780,87.7%
2010,Year 9,21270,Buloke (S),11.1,90,93,96.8%
2010,Year 9,21370,Campaspe (S),11.1,484,542,89.3%
2010,Year 9,21450,Cardinia (S),11.1,625,677,92.3%
2010,Year 9,21610,Casey (C),11.1,2811,3144,89.4%
2010,Year 9,21670,Central Goldfields (S),11.1,163,188,86.7%
2010,Year 9,21750,Colac-Otway (S),11.1,228,256,89.1%
2010,Year 9,21830,Corangamite (S),11.1,229,250,91.6%
2010,Year 9,21890,Darebin (C),11.1,772,877,88.0%
2010,Year 9,22110,East Gippsland (S),11.1,473,525,90.1%
2010,Year 9,22170,Frankston (C),11.1,1409,1534,91.9%
2010,Year 9,22250,Gannawarra (S),11.1,103,112,92.0%
2010,Year 9,22410,Glen Eira (C),11.1,1048,1076,97.4%
2010,Year 9,22490,Glenelg (S),11.1,226,262,86.3%
2010,Year 9,22670,Greater Bendigo (C),11.1,1161,1274,91.1%
2010,Year 9,22310,Greater Dandenong (C),11.1,1544,1838,84.0%
2010,Year 9,22750,Greater Geelong (C),11.1,2676,2902,92.2%
2010,Year 9,22830,Greater Shepparton (C),11.1,773,874,88.4%
2010,Year 9,22910,Hepburn (S),11.1,57,60,95.0%
2010,Year 9,22980,Hindmarsh (S),11.1,79,84,94.0%
2010,Year 9,23110,Hobsons Bay (C),11.1,747,798,93.6%
2010,Year 9,23190,Horsham (Rc),11.1,216,250,86.4%
2010,Year 9,23270,Hume (C),11.1,1855,2121,87.5%
2010,Year 9,23350,Indigo (S),11.1,108,119,90.8%
2010,Year 9,23430,Kingston (C),11.1,1274,1325,96.2%
2010,Year 9,23670,Knox (C),11.1,1015,1082,93.8%
2010,Year 9,23810,Latrobe (C),11.1,755,824,91.6%
2010,Year 9,23940,Loddon (S),11.1,47,52,90.4%
2010,Year 9,24130,Macedon Ranges (S),11.1,526,551,95.5%
2010,Year 9,24210,Manningham (C),11.1,1071,1149,93.2%
2010,Year 9,24250,Mansfield (S),11.1,358,360,99.4%
2010,Year 9,24330,Maribyrnong (C),11.1,639,733,87.2%
2010,Year 9,24410,Maroondah (C),11.1,1354,1424,95.1%
2010,Year 9,24600,Melbourne (C),11.1,842,859,98.0%
2010,Year 9,24650,Melton (S),11.1,1048,1152,91.0%
2010,Year 9,24780,Mildura (Rc),11.1,650,759,85.6%
2010,Year 9,24850,Mitchell (S),11.1,470,521,90.2%
2010,Year 9,24900,Moira (S),11.1,360,389,92.5%
2010,Year 9,24970,Monash (C),11.1,2440,2552,95.6%
2010,Year 9,25060,Moonee Valley (C),11.1,1524,1593,95.7%
2010,Year 9,25150,Moorabool (S),11.1,210,225,93.3%
2010,Year 9,25250,Moreland (C),11.1,779,877,88.8%
2010,Year 9,25340,Mornington Peninsula (S),11.1,1480,1565,94.6%
2010,Year 9,25430,Mount Alexander (S),11.1,124,127,97.6%
2010,Year 9,25490,Moyne (S),11.1,32,34,94.1%
2010,Year 9,25620,Murrindindi (S),11.1,87,99,87.9%
2010,Year 9,25710,Nillumbik (S),11.1,479,498,96.2%
2010,Year 9,25810,Northern Grampians (S),11.1,109,119,91.6%
2010,Year 9,25900,Port Phillip (C),11.1,502,524,95.8%
2010,Year 9,25990,Pyrenees (S),11.1,31,34,91.2%
2010,Year 9,26170,South Gippsland (S),11.1,344,377,91.2%
2010,Year 9,26260,Southern Grampians (S),11.1,247,263,93.9%
2010,Year 9,26350,Stonnington (C),11.1,1002,1009,99.3%
2010,Year 9,26430,Strathbogie (S),11.1,54,59,91.5%
2010,Year 9,26490,Surf Coast (S),11.1,17,19,89.5%
2010,Year 9,26610,Swan Hill (Rc),11.1,309,341,90.6%
2010,Year 9,26670,Towong (S),11.1,96,102,94.1%
2010,Year 9,26700,Wangaratta (Rc),11.1,349,375,93.1%
2010,Year 9,26730,Warrnambool (C),11.1,517,555,93.2%
2010,Year 9,26810,Wellington (S),11.1,510,570,89.5%
2010,Year 9,26890,West Wimmera (S),11.1,49,57,86.0%
2010,Year 9,26980,Whitehorse (C),11.1,1375,1421,96.8%
2010,Year 9,27070,Whittlesea (C),11.1,1246,1371,90.9%
2010,Year 9,27170,Wodonga (Rc),11.1,486,537,90.5%
2010,Year 9,27260,Wyndham (C),11.1,1803,2022,89.2%
2010,Year 9,27350,Yarra (C),11.1,808,833,97.0%
2010,Year 9,27450,Yarra Ranges (S),11.1,1827,1967,92.9%
2010,Year 9,27630,Yarriambiack (S),11.1,96,112,85.7%
2011,Year 3,20110,Alpine (S),11.1,104,108,96.3%
2011,Year 3,20260,Ararat (Rc),11.1,113,125,90.4%
2011,Year 3,20570,Ballarat (C),11.1,1087,1181,92.0%
2011,Year 3,20660,Banyule (C),11.1,1315,1391,94.5%
2011,Year 3,20740,Bass Coast (S),11.1,305,312,97.8%
2011,Year 3,20830,Baw Baw (S),11.1,454,498,91.2%
2011,Year 3,20910,Bayside (C),11.1,1311,1328,98.7%
2011,Year 3,21010,Benalla (Rc),11.1,125,134,93.3%
2011,Year 3,21110,Boroondara (C),11.1,2172,2203,98.6%
2011,Year 3,21180,Brimbank (C),11.1,2124,2284,93.0%
2011,Year 3,21270,Buloke (S),11.1,77,83,92.8%
2011,Year 3,21370,Campaspe (S),11.1,457,479,95.4%
2011,Year 3,21450,Cardinia (S),11.1,939,982,95.6%
2011,Year 3,21610,Casey (C),11.1,3400,3575,95.1%
2011,Year 3,21670,Central Goldfields (S),11.1,125,135,92.6%
2011,Year 3,21750,Colac-Otway (S),11.1,244,257,94.9%
2011,Year 3,21830,Corangamite (S),11.1,219,235,93.2%
2011,Year 3,21890,Darebin (C),11.1,1095,1196,91.6%
2011,Year 3,22110,East Gippsland (S),11.1,416,450,92.4%
2011,Year 3,22170,Frankston (C),11.1,1248,1324,94.3%
2011,Year 3,22250,Gannawarra (S),11.1,118,122,96.7%
2011,Year 3,22410,Glen Eira (C),11.1,1459,1522,95.9%
2011,Year 3,22490,Glenelg (S),11.1,252,271,93.0%
2011,Year 3,22490,Golden Plains (S),11.1,210,228,92.1%
2011,Year 3,22670,Greater Bendigo (C),11.1,1176,1246,94.4%
2011,Year 3,22310,Greater Dandenong (C),11.1,1467,1614,90.9%
2011,Year 3,22750,Greater Geelong (C),11.1,2355,2514,93.7%
2011,Year 3,22830,Greater Shepparton (C),11.1,700,757,92.5%
2011,Year 3,22910,Hepburn (S),11.1,129,134,96.3%
2011,Year 3,22980,Hindmarsh (S),11.1,75,79,94.9%
2011,Year 3,23110,Hobsons Bay (C),11.1,870,915,95.1%
2011,Year 3,23190,Horsham (Rc),11.1,206,218,94.5%
2011,Year 3,23270,Hume (C),11.1,2221,2407,92.3%
2011,Year 3,23350,Indigo (S),11.1,192,200,96.0%
2011,Year 3,23430,Kingston (C),11.1,1481,1527,97.0%
2011,Year 3,23670,Knox (C),11.1,1636,1693,96.6%
2011,Year 3,23810,Latrobe (C),11.1,796,865,92.0%
2011,Year 3,23940,Loddon (S),11.1,82,92,89.1%
2011,Year 3,24130,Macedon Ranges (S),11.1,572,595,96.1%
2011,Year 3,24210,Manningham (C),11.1,1140,1195,95.4%
2011,Year 3,24250,Mansfield (S),11.1,68,73,93.2%
2011,Year 3,24330,Maribyrnong (C),11.1,558,598,93.3%
2011,Year 3,24410,Maroondah (C),11.1,1055,1103,95.6%
2011,Year 3,24600,Melbourne (C),11.1,218,229,95.2%
2011,Year 3,24650,Melton (S),11.1,1377,1473,93.5%
2011,Year 3,24780,Mildura (Rc),11.1,624,673,92.7%
2011,Year 3,24850,Mitchell (S),11.1,439,467,94.0%
2011,Year 3,24900,Moira (S),11.1,340,367,92.6%
2011,Year 3,24970,Monash (C),11.1,1743,1825,95.5%
2011,Year 3,25060,Moonee Valley (C),11.1,1443,1529,94.4%
2011,Year 3,25150,Moorabool (S),11.1,367,379,96.8%
2011,Year 3,25250,Moreland (C),11.1,1229,1323,92.9%
2011,Year 3,25340,Mornington Peninsula (S),11.1,1669,1735,96.2%
2011,Year 3,25430,Mount Alexander (S),11.1,163,177,92.1%
2011,Year 3,25490,Moyne (S),11.1,129,143,90.2%
2011,Year 3,25620,Murrindindi (S),11.1,117,128,91.4%
2011,Year 3,25710,Nillumbik (S),11.1,782,804,97.3%
2011,Year 3,25810,Northern Grampians (S),11.1,119,126,94.4%
2011,Year 3,25900,Port Phillip (C),11.1,531,548,96.9%
2011,Year 3,25990,Pyrenees (S),11.1,54,55,98.2%
2011,Year 3,26080,Queenscliffe (B),11.1,40,42,95.2%
2011,Year 3,26170,South Gippsland (S),11.1,270,292,92.5%
2011,Year 3,26260,Southern Grampians (S),11.1,204,217,94.0%
2011,Year 3,26350,Stonnington (C),11.1,802,817,98.2%
2011,Year 3,26430,Strathbogie (S),11.1,90,93,96.8%
2011,Year 3,26490,Surf Coast (S),11.1,309,320,96.6%
2011,Year 3,26610,Swan Hill (Rc),11.1,252,273,92.3%
2011,Year 3,26670,Towong (S),11.1,59,59,100.0%
2011,Year 3,29399,Unincorporated Vic,11.1,NDP,NDP,NDP
2011,Year 3,,Unknown LGA in Victoria,11.1,0,NDP,0.0%
2011,Year 3,26700,Wangaratta (Rc),11.1,339,359,94.4%
2011,Year 3,26730,Warrnambool (C),11.1,417,448,93.1%
2011,Year 3,26810,Wellington (S),11.1,436,461,94.6%
2011,Year 3,26890,West Wimmera (S),11.1,46,49,93.9%
2011,Year 3,26980,Whitehorse (C),11.1,1654,1747,94.7%
2011,Year 3,27070,Whittlesea (C),11.1,1664,1769,94.1%
2011,Year 3,27170,Wodonga (Rc),11.1,453,481,94.2%
2011,Year 3,27260,Wyndham (C),11.1,2043,2180,93.7%
2011,Year 3,27350,Yarra (C),11.1,641,663,96.7%
2011,Year 3,27450,Yarra Ranges (S),11.1,1718,1810,94.9%
2011,Year 3,27630,Yarriambiack (S),11.1,69,77,89.6%
2011,Year 5,20110,Alpine (S),11.1,133,143,93.0%
2011,Year 5,20260,Ararat (Rc),11.1,120,134,89.6%
2011,Year 5,20570,Ballarat (C),11.1,1091,1185,92.1%
2011,Year 5,20660,Banyule (C),11.1,1298,1369,94.8%
2011,Year 5,20740,Bass Coast (S),11.1,272,286,95.1%
2011,Year 5,20830,Baw Baw (S),11.1,520,568,91.5%
2011,Year 5,20910,Bayside (C),11.1,1316,1333,98.7%
2011,Year 5,21010,Benalla (Rc),11.1,133,157,84.7%
2011,Year 5,21110,Boroondara (C),11.1,2181,2223,98.1%
2011,Year 5,21180,Brimbank (C),11.1,2141,2403,89.1%
2011,Year 5,21270,Buloke (S),11.1,92,99,92.9%
2011,Year 5,21370,Campaspe (S),11.1,430,478,90.0%
2011,Year 5,21450,Cardinia (S),11.1,899,957,93.9%
2011,Year 5,21610,Casey (C),11.1,3311,3616,91.6%
2011,Year 5,21670,Central Goldfields (S),11.1,134,152,88.2%
2011,Year 5,21750,Colac-Otway (S),11.1,256,272,94.1%
2011,Year 5,21830,Corangamite (S),11.1,213,234,91.0%
2011,Year 5,21890,Darebin (C),11.1,1005,1121,89.7%
2011,Year 5,22110,East Gippsland (S),11.1,448,491,91.2%
2011,Year 5,22170,Frankston (C),11.1,1295,1404,92.2%
2011,Year 5,22250,Gannawarra (S),11.1,125,133,94.0%
2011,Year 5,22410,Glen Eira (C),11.1,1305,1380,94.6%
2011,Year 5,22490,Glenelg (S),11.1,227,244,93.0%
2011,Year 5,22490,Golden Plains (S),11.1,227,236,96.2%
2011,Year 5,22670,Greater Bendigo (C),11.1,1189,1295,91.8%
2011,Year 5,22310,Greater Dandenong (C),11.1,1433,1627,88.1%
2011,Year 5,22750,Greater Geelong (C),11.1,2206,2440,90.4%
2011,Year 5,22830,Greater Shepparton (C),11.1,802,921,87.1%
2011,Year 5,22910,Hepburn (S),11.1,117,126,92.9%
2011,Year 5,22980,Hindmarsh (S),11.1,56,62,90.3%
2011,Year 5,23110,Hobsons Bay (C),11.1,787,848,92.8%
2011,Year 5,23190,Horsham (Rc),11.1,222,243,91.4%
2011,Year 5,23270,Hume (C),11.1,2089,2318,90.1%
2011,Year 5,23350,Indigo (S),11.1,172,183,94.0%
2011,Year 5,23430,Kingston (C),11.1,1391,1449,96.0%
2011,Year 5,23670,Knox (C),11.1,1701,1784,95.3%
2011,Year 5,23810,Latrobe (C),11.1,722,830,87.0%
2011,Year 5,23940,Loddon (S),11.1,76,86,88.4%
2011,Year 5,24130,Macedon Ranges (S),11.1,565,581,97.2%
2011,Year 5,24210,Manningham (C),11.1,1202,1267,94.9%
2011,Year 5,24250,Mansfield (S),11.1,67,70,95.7%
2011,Year 5,24330,Maribyrnong (C),11.1,529,593,89.2%
2011,Year 5,24410,Maroondah (C),11.1,1107,1153,96.0%
2011,Year 5,24600,Melbourne (C),11.1,260,272,95.6%
2011,Year 5,24650,Melton (S),11.1,1280,1391,92.0%
2011,Year 5,24780,Mildura (Rc),11.1,629,707,89.0%
2011,Year 5,24850,Mitchell (S),11.1,432,467,92.5%
2011,Year 5,24900,Moira (S),11.1,343,374,91.7%
2011,Year 5,24970,Monash (C),11.1,1835,1921,95.5%
2011,Year 5,25060,Moonee Valley (C),11.1,1425,1481,96.2%
2011,Year 5,25150,Moorabool (S),11.1,401,425,94.4%
2011,Year 5,25250,Moreland (C),11.1,1176,1292,91.0%
2011,Year 5,25340,Mornington Peninsula (S),11.1,1724,1824,94.5%
2011,Year 5,25430,Mount Alexander (S),11.1,172,178,96.6%
2011,Year 5,25490,Moyne (S),11.1,152,161,94.4%
2011,Year 5,25620,Murrindindi (S),11.1,125,134,93.3%
2011,Year 5,25710,Nillumbik (S),11.1,824,850,96.9%
2011,Year 5,25810,Northern Grampians (S),11.1,128,143,89.5%
2011,Year 5,25900,Port Phillip (C),11.1,405,423,95.7%
2011,Year 5,25990,Pyrenees (S),11.1,58,64,90.6%
2011,Year 5,26080,Queenscliffe (B),11.1,45,46,97.8%
2011,Year 5,26170,South Gippsland (S),11.1,304,340,89.4%
2011,Year 5,26260,Southern Grampians (S),11.1,207,222,93.2%
2011,Year 5,26350,Stonnington (C),11.1,928,939,98.8%
2011,Year 5,26430,Strathbogie (S),11.1,76,82,92.7%
2011,Year 5,26490,Surf Coast (S),11.1,270,277,97.5%
2011,Year 5,26610,Swan Hill (Rc),11.1,243,280,86.8%
2011,Year 5,26670,Towong (S),11.1,55,63,87.3%
2011,Year 5,29399,Unincorporated Vic,11.1,0,0,0.0%
2011,Year 5,,Unknown LGA in Victoria,11.1,0,NDP,0.0%
2011,Year 5,26700,Wangaratta (Rc),11.1,301,335,89.9%
2011,Year 5,26730,Warrnambool (C),11.1,392,422,92.9%
2011,Year 5,26810,Wellington (S),11.1,490,540,90.7%
2011,Year 5,26890,West Wimmera (S),11.1,43,47,91.5%
2011,Year 5,26980,Whitehorse (C),11.1,1704,1790,95.2%
2011,Year 5,27070,Whittlesea (C),11.1,1699,1850,91.8%
2011,Year 5,27170,Wodonga (Rc),11.1,470,520,90.4%
2011,Year 5,27260,Wyndham (C),11.1,1853,2033,91.1%
2011,Year 5,27350,Yarra (C),11.1,553,586,94.4%
2011,Year 5,27450,Yarra Ranges (S),11.1,1775,1895,93.7%
2011,Year 5,27630,Yarriambiack (S),11.1,77,82,93.9%
2011,Year 7,20110,Alpine (S),11.1,140,144,97.2%
2011,Year 7,20260,Ararat (Rc),11.1,157,163,96.3%
2011,Year 7,20570,Ballarat (C),11.1,1521,1584,96.0%
2011,Year 7,20660,Banyule (C),11.1,1867,1924,97.0%
2011,Year 7,20740,Bass Coast (S),11.1,307,315,97.5%
2011,Year 7,20830,Baw Baw (S),11.1,699,718,97.4%
2011,Year 7,20910,Bayside (C),11.1,1041,1060,98.2%
2011,Year 7,21010,Benalla (Rc),11.1,112,117,95.7%
2011,Year 7,21110,Boroondara (C),11.1,2609,2630,99.2%
2011,Year 7,21180,Brimbank (C),11.1,1587,1724,92.1%
2011,Year 7,21270,Buloke (S),11.1,86,89,96.6%
2011,Year 7,21370,Campaspe (S),11.1,520,546,95.2%
2011,Year 7,21450,Cardinia (S),11.1,838,863,97.1%
2011,Year 7,21610,Casey (C),11.1,3040,3201,95.0%
2011,Year 7,21670,Central Goldfields (S),11.1,187,205,91.2%
2011,Year 7,21750,Colac-Otway (S),11.1,260,276,94.2%
2011,Year 7,21830,Corangamite (S),11.1,241,255,94.5%
2011,Year 7,21890,Darebin (C),11.1,911,963,94.6%
2011,Year 7,22110,East Gippsland (S),11.1,453,476,95.2%
2011,Year 7,22170,Frankston (C),11.1,1527,1610,94.8%
2011,Year 7,22250,Gannawarra (S),11.1,118,121,97.5%
2011,Year 7,22410,Glen Eira (C),11.1,1168,1198,97.5%
2011,Year 7,22490,Glenelg (S),11.1,203,214,94.9%
2011,Year 7,22670,Greater Bendigo (C),11.1,1199,1272,94.3%
2011,Year 7,22310,Greater Dandenong (C),11.1,1603,1736,92.3%
2011,Year 7,22750,Greater Geelong (C),11.1,2964,3089,96.0%
2011,Year 7,22830,Greater Shepparton (C),11.1,892,958,93.1%
2011,Year 7,22910,Hepburn (S),11.1,78,80,97.5%
2011,Year 7,22980,Hindmarsh (S),11.1,73,76,96.1%
2011,Year 7,23110,Hobsons Bay (C),11.1,727,765,95.0%
2011,Year 7,23190,Horsham (Rc),11.1,202,217,93.1%
2011,Year 7,23270,Hume (C),11.1,1996,2154,92.7%
2011,Year 7,23350,Indigo (S),11.1,91,95,95.8%
2011,Year 7,23430,Kingston (C),11.1,1299,1335,97.3%
2011,Year 7,23670,Knox (C),11.1,1131,1156,97.8%
2011,Year 7,23810,Latrobe (C),11.1,778,821,94.8%
2011,Year 7,23940,Loddon (S),11.1,88,93,94.6%
2011,Year 7,24130,Macedon Ranges (S),11.1,559,563,99.3%
2011,Year 7,24210,Manningham (C),11.1,1078,1132,95.2%
2011,Year 7,24250,Mansfield (S),11.1,60,63,95.2%
2011,Year 7,24330,Maribyrnong (C),11.1,722,795,90.8%
2011,Year 7,24410,Maroondah (C),11.1,1361,1400,97.2%
2011,Year 7,24600,Melbourne (C),11.1,765,776,98.6%
2011,Year 7,24650,Melton (S),11.1,1338,1401,95.5%
2011,Year 7,24780,Mildura (Rc),11.1,752,810,92.8%
2011,Year 7,24850,Mitchell (S),11.1,550,571,96.3%
2011,Year 7,24900,Moira (S),11.1,355,363,97.8%
2011,Year 7,24970,Monash (C),11.1,2465,2528,97.5%
2011,Year 7,25060,Moonee Valley (C),11.1,1560,1600,97.5%
2011,Year 7,25150,Moorabool (S),11.1,298,305,97.7%
2011,Year 7,25250,Moreland (C),11.1,1051,1121,93.8%
2011,Year 7,25340,Mornington Peninsula (S),11.1,1589,1624,97.8%
2011,Year 7,25430,Mount Alexander (S),11.1,113,116,97.4%
2011,Year 7,25490,Moyne (S),11.1,45,46,97.8%
2011,Year 7,25620,Murrindindi (S),11.1,97,99,98.0%
2011,Year 7,25710,Nillumbik (S),11.1,665,670,99.3%
2011,Year 7,25810,Northern Grampians (S),11.1,95,101,94.1%
2011,Year 7,25900,Port Phillip (C),11.1,423,442,95.7%
2011,Year 7,25990,Pyrenees (S),11.1,32,33,97.0%
2011,Year 7,26170,South Gippsland (S),11.1,383,402,95.3%
2011,Year 7,26260,Southern Grampians (S),11.1,241,258,93.4%
2011,Year 7,26350,Stonnington (C),11.1,1002,1009,99.3%
2011,Year 7,26430,Strathbogie (S),11.1,77,79,97.5%
2011,Year 7,26490,Surf Coast (S),11.1,79,82,96.3%
2011,Year 7,26610,Swan Hill (Rc),11.1,327,354,92.4%
2011,Year 7,26670,Towong (S),11.1,97,105,92.4%
2011,Year 7,26700,Wangaratta (Rc),11.1,356,375,94.9%
2011,Year 7,26730,Warrnambool (C),11.1,533,552,96.6%
2011,Year 7,26810,Wellington (S),11.1,547,577,94.8%
2011,Year 7,26890,West Wimmera (S),11.1,46,47,97.9%
2011,Year 7,26980,Whitehorse (C),11.1,1580,1617,97.7%
2011,Year 7,27070,Whittlesea (C),11.1,1495,1549,96.5%
2011,Year 7,27170,Wodonga (Rc),11.1,471,499,94.4%
2011,Year 7,27260,Wyndham (C),11.1,2094,2220,94.3%
2011,Year 7,27350,Yarra (C),11.1,576,585,98.5%
2011,Year 7,27450,Yarra Ranges (S),11.1,1964,2023,97.1%
2011,Year 7,27630,Yarriambiack (S),11.1,81,85,95.3%
2011,Year 9,20110,Alpine (S),11.1,129,137,94.2%
2011,Year 9,20260,Ararat (Rc),11.1,146,158,92.4%
2011,Year 9,20570,Ballarat (C),11.1,1411,1519,92.9%
2011,Year 9,20660,Banyule (C),11.1,1722,1811,95.1%
2011,Year 9,20740,Bass Coast (S),11.1,238,258,92.2%
2011,Year 9,20830,Baw Baw (S),11.1,717,770,93.1%
2011,Year 9,20910,Bayside (C),11.1,902,939,96.1%
2011,Year 9,21010,Benalla (Rc),11.1,151,165,91.5%
2011,Year 9,21110,Boroondara (C),11.1,2662,2702,98.5%
2011,Year 9,21180,Brimbank (C),11.1,1585,1757,90.2%
2011,Year 9,21270,Buloke (S),11.1,93,96,96.9%
2011,Year 9,21370,Campaspe (S),11.1,490,529,92.6%
2011,Year 9,21450,Cardinia (S),11.1,683,728,93.8%
2011,Year 9,21610,Casey (C),11.1,2887,3128,92.3%
2011,Year 9,21670,Central Goldfields (S),11.1,193,204,94.6%
2011,Year 9,21750,Colac-Otway (S),11.1,243,262,92.7%
2011,Year 9,21830,Corangamite (S),11.1,212,227,93.4%
2011,Year 9,21890,Darebin (C),11.1,841,939,89.6%
2011,Year 9,22110,East Gippsland (S),11.1,518,550,94.2%
2011,Year 9,22170,Frankston (C),11.1,1409,1527,92.3%
2011,Year 9,22250,Gannawarra (S),11.1,95,95,100.0%
2011,Year 9,22410,Glen Eira (C),11.1,1164,1208,96.4%
2011,Year 9,22490,Glenelg (S),11.1,212,231,91.8%
2011,Year 9,22670,Greater Bendigo (C),11.1,1168,1252,93.3%
2011,Year 9,22310,Greater Dandenong (C),11.1,1562,1816,86.0%
2011,Year 9,22750,Greater Geelong (C),11.1,2676,2857,93.7%
2011,Year 9,22830,Greater Shepparton (C),11.1,777,889,87.4%
2011,Year 9,22910,Hepburn (S),11.1,81,86,94.2%
2011,Year 9,22980,Hindmarsh (S),11.1,72,76,94.7%
2011,Year 9,23110,Hobsons Bay (C),11.1,736,780,94.4%
2011,Year 9,23190,Horsham (Rc),11.1,220,236,93.2%
2011,Year 9,23270,Hume (C),11.1,2036,2278,89.4%
2011,Year 9,23350,Indigo (S),11.1,121,122,99.2%
2011,Year 9,23430,Kingston (C),11.1,1205,1256,95.9%
2011,Year 9,23670,Knox (C),11.1,1017,1061,95.9%
2011,Year 9,23810,Latrobe (C),11.1,718,806,89.1%
2011,Year 9,23940,Loddon (S),11.1,73,77,94.8%
2011,Year 9,24130,Macedon Ranges (S),11.1,548,565,97.0%
2011,Year 9,24210,Manningham (C),11.1,1083,1182,91.6%
2011,Year 9,24250,Mansfield (S),11.1,349,356,98.0%
2011,Year 9,24330,Maribyrnong (C),11.1,659,758,86.9%
2011,Year 9,24410,Maroondah (C),11.1,1335,1405,95.0%
2011,Year 9,24600,Melbourne (C),11.1,909,934,97.3%
2011,Year 9,24650,Melton (S),11.1,1197,1285,93.2%
2011,Year 9,24780,Mildura (Rc),11.1,680,774,87.9%
2011,Year 9,24850,Mitchell (S),11.1,478,502,95.2%
2011,Year 9,24900,Moira (S),11.1,319,350,91.1%
2011,Year 9,24970,Monash (C),11.1,2454,2546,96.4%
2011,Year 9,25060,Moonee Valley (C),11.1,1508,1571,96.0%
2011,Year 9,25150,Moorabool (S),11.1,280,293,95.6%
2011,Year 9,25250,Moreland (C),11.1,781,871,89.7%
2011,Year 9,25340,Mornington Peninsula (S),11.1,1456,1547,94.1%
2011,Year 9,25430,Mount Alexander (S),11.1,119,129,92.2%
2011,Year 9,25490,Moyne (S),11.1,54,54,100.0%
2011,Year 9,25620,Murrindindi (S),11.1,85,91,93.4%
2011,Year 9,25710,Nillumbik (S),11.1,522,541,96.5%
2011,Year 9,25810,Northern Grampians (S),11.1,88,106,83.0%
2011,Year 9,25900,Port Phillip (C),11.1,501,522,96.0%
2011,Year 9,25990,Pyrenees (S),11.1,21,22,95.5%
2011,Year 9,26170,South Gippsland (S),11.1,333,355,93.8%
2011,Year 9,26260,Southern Grampians (S),11.1,274,290,94.5%
2011,Year 9,26350,Stonnington (C),11.1,901,910,99.0%
2011,Year 9,26430,Strathbogie (S),11.1,64,68,94.1%
2011,Year 9,26490,Surf Coast (S),11.1,41,43,95.3%
2011,Year 9,26610,Swan Hill (Rc),11.1,286,314,91.1%
2011,Year 9,26670,Towong (S),11.1,117,120,97.5%
2011,Year 9,26700,Wangaratta (Rc),11.1,343,379,90.5%
2011,Year 9,26730,Warrnambool (C),11.1,524,554,94.6%
2011,Year 9,26810,Wellington (S),11.1,505,541,93.3%
2011,Year 9,26890,West Wimmera (S),11.1,56,58,96.6%
2011,Year 9,26980,Whitehorse (C),11.1,1509,1577,95.7%
2011,Year 9,27070,Whittlesea (C),11.1,1384,1508,91.8%
2011,Year 9,27170,Wodonga (Rc),11.1,491,524,93.7%
